id,type,name,classification
60411015,barangay,Poblacion,urban
60411016,barangay,Tibiawan,rural
60411017,barangay,Tina,rural
60411018,barangay,Tugas,rural
60412000,municipality,Malay,
60412001,barangay,Argao,rural
60412002,barangay,Balabag,urban
60412003,barangay,Balusbus,rural
60412004,barangay,Cabulihan,rural
60412005,barangay,Caticlan,urban
60412006,barangay,Cogon,rural
60412007,barangay,Cubay Norte,rural
60412008,barangay,Cubay Sur,rural
60412009,barangay,Dumlog,rural
60412010,barangay,Manoc-Manoc,urban
60412011,barangay,Naasug,rural
60412012,barangay,Nabaoy,rural
60412013,barangay,Napaan,rural
60412014,barangay,Poblacion,urban
60412015,barangay,San Viray,rural
60412016,barangay,Yapak,rural
60412017,barangay,Motag,rural
60413000,municipality,Malinao,
60413001,barangay,Banaybanay,rural
60413002,barangay,Biga-a,rural
60413003,barangay,Bulabud,rural
60413004,barangay,Cabayugan,rural
60413005,barangay,Capataga,rural
60413006,barangay,Cogon,rural
60413007,barangay,Dangcalan,rural
60413008,barangay,Kinalangay Nuevo,rural
60413009,barangay,Kinalangay Viejo,rural
60413010,barangay,Lilo-an,rural
60413011,barangay,Malandayon,rural
60413012,barangay,Manhanip,rural
60413013,barangay,Navitas,rural
60413014,barangay,Osman,rural
60413015,barangay,Poblacion,urban
60413016,barangay,Rosario,rural
60413017,barangay,San Dimas,rural
60413018,barangay,San Ramon,rural
60413019,barangay,San Roque,rural
60413020,barangay,Sipac,rural
60413021,barangay,Sugnod,rural
60413022,barangay,Tambuan,rural
60413023,barangay,Tigpalas,rural
60414000,municipality,Nabas,
60414001,barangay,Alimbo-Baybay,rural
60414002,barangay,Buenasuerte,rural
60414003,barangay,Buenafortuna,rural
60414004,barangay,Buenavista,rural
60414005,barangay,Gibon,rural
60414006,barangay,Habana,rural
60414007,barangay,Laserna,rural
60414008,barangay,Libertad,rural
60414009,barangay,Magallanes,rural
60414010,barangay,Matabana,rural
60414012,barangay,Nagustan,rural
60414013,barangay,Pawa,rural
60414014,barangay,Pinatuad,rural
60414015,barangay,Poblacion,urban
60414016,barangay,Rizal,rural
60414017,barangay,Solido,rural
60414018,barangay,Tagororoc,rural
60414019,barangay,Toledo,rural
60414020,barangay,Unidos,rural
60414021,barangay,Union,rural
60415000,municipality,New Washington,
60415001,barangay,Candelaria,rural
60415002,barangay,Cawayan,rural
60415003,barangay,Dumaguit,rural
60415004,barangay,Fatima,rural
60415005,barangay,Guinbaliwan,rural
60415006,barangay,Jalas,rural
60415007,barangay,Jugas,rural
60415008,barangay,Lawa-an,rural
60415009,barangay,Mabilo,rural
60415010,barangay,Mataphao,rural
60415011,barangay,Ochando,rural
60415012,barangay,Pinamuk-an,rural
60415013,barangay,Poblacion,urban
60415014,barangay,Polo,rural
60415015,barangay,Puis,rural
60415017,barangay,Tambak,rural
60416000,municipality,Numancia,
60416001,barangay,Albasan,rural
60416002,barangay,Aliputos,rural
60416003,barangay,Badio,rural
60416004,barangay,Bubog,rural
60416006,barangay,Bulwang,rural
60416007,barangay,Camanci Norte,rural
60416008,barangay,Camanci Sur,rural
60416009,barangay,Dongon East,rural
60416010,barangay,Dongon West,rural
60416011,barangay,Joyao-joyao,rural
60416012,barangay,Laguinbanua East,rural
60416013,barangay,Laguinbanua West,rural
60416014,barangay,Marianos,rural
60416015,barangay,Navitas,rural
60416016,barangay,Poblacion,urban
60416017,barangay,Pusiw,rural
60416018,barangay,Tabangka,rural
60417000,municipality,Tangalan,
60417001,barangay,Afga,rural
60417002,barangay,Baybay,rural
60417003,barangay,Dapdap,rural
60417004,barangay,Dumatad,rural
60417005,barangay,Jawili,rural
60417006,barangay,Lanipga,rural
60417007,barangay,Napatag,rural
60417008,barangay,Panayakan,rural
60417009,barangay,Poblacion,urban
60417010,barangay,Pudiot,rural
60417011,barangay,Tagas,rural
60417012,barangay,Tamalagon,rural
60417013,barangay,Tamokoe,rural
60417014,barangay,Tondog,rural
60417015,barangay,Vivo,rural
60600000,province,Antique,
60601000,municipality,Anini-Y,
60601001,barangay,Bayo Grande,rural
60601002,barangay,Bayo Pequeño,rural
60601004,barangay,Butuan,rural
60601005,barangay,Casay,rural
60601006,barangay,Casay Viejo,rural
60601007,barangay,Iba,rural
60601008,barangay,Igbarabatuan,rural
60601009,barangay,Igpalge,rural
60601010,barangay,Igtumarom,rural
60601011,barangay,Lisub A,rural
60601012,barangay,Lisub B,rural
60601013,barangay,Mabuyong,rural
60601014,barangay,Magdalena,rural
60601015,barangay,Nasuli C,rural
60601016,barangay,Nato,rural
60601017,barangay,Poblacion,urban
60601018,barangay,Sagua,rural
60601019,barangay,Salvacion,rural
60601020,barangay,San Francisco,rural
60601021,barangay,San Ramon,rural
60601022,barangay,San Roque,rural
60601023,barangay,Tagaytay,rural
60601024,barangay,Talisayan,rural
60602000,municipality,Barbaza,
60602002,barangay,Baghari,rural
60602003,barangay,Bahuyan,rural
60602004,barangay,Beri,rural
60602005,barangay,Biga-a,rural
60602006,barangay,Binangbang,rural
60602007,barangay,Binangbang Centro,rural
60602008,barangay,Binanu-an,rural
60602009,barangay,Cadiao,rural
60602010,barangay,Calapadan,rural
60602011,barangay,Capoyuan,rural
60602012,barangay,Cubay,rural
60602013,barangay,Esparar,rural
60602014,barangay,Gua,rural
60602015,barangay,Idao,rural
60602016,barangay,Igpalge,rural
60602017,barangay,Igtunarum,rural
60602018,barangay,Embrangga-an,rural
60602019,barangay,Integasan,rural
60602020,barangay,Ipil,rural
60602021,barangay,Jinalinan,urban
60602022,barangay,Lanas,rural
60602023,barangay,Langcaon (Evelio Javier),rural
60602024,barangay,Lisub,rural
60602025,barangay,Lombuyan,rural
60602026,barangay,Mablad,rural
60602027,barangay,Magtulis,rural
60602028,barangay,Marigne,rural
60602029,barangay,Mayabay,rural
60602030,barangay,Mayos,rural
60602031,barangay,Nalusdan,rural
60602032,barangay,Narirong,rural
60602033,barangay,Palma,rural
60602034,barangay,Poblacion,urban
60602035,barangay,San Antonio,rural
60602036,barangay,San Ramon,rural
60602037,barangay,Soligao,rural
60602038,barangay,Tabongtabong,rural
60602039,barangay,Tig-Alaran,rural
60602040,barangay,Yapo,rural
60603000,municipality,Belison,
60603001,barangay,Borocboroc,rural
60603002,barangay,Buenavista,rural
60603003,barangay,Concepcion,rural
60603004,barangay,Delima,rural
60603005,barangay,Ipil,rural
60603006,barangay,Maradiona,rural
60603007,barangay,Mojon,rural
60603008,barangay,Poblacion,urban
60603009,barangay,Rombang,rural
60603010,barangay,Salvacion,rural
60603011,barangay,Sinaja,rural
60604000,municipality,Bugasong,
60604001,barangay,Anilawan,rural
60604002,barangay,Arangote,rural
60604003,barangay,Bagtason,rural
60604004,barangay,Camangahan,rural
60604005,barangay,Cubay North,rural
60604006,barangay,Cubay South,rural
60604009,barangay,Guija,rural
60604010,barangay,Igbalangao,rural
60604011,barangay,Igsoro,rural
60604012,barangay,Ilaures,rural
60604013,barangay,Jinalinan,rural
60604014,barangay,Lacayon,rural
60604015,barangay,Maray,rural
60604016,barangay,Paliwan,rural
60604017,barangay,Pangalcagan,rural
60604018,barangay,Centro Ilawod (Pob.),rural
60604019,barangay,Centro Ilaya (Pob.),urban
60604020,barangay,Centro Pojo (Pob.),urban
60604021,barangay,Sabang East,rural
60604022,barangay,Sabang West,rural
60604023,barangay,Tagudtud North,rural
60604024,barangay,Tagudtud South,rural
60604025,barangay,Talisay,rural
60604026,barangay,Tica,rural
60604027,barangay,Tono-an,rural
60604028,barangay,Yapu,rural
60604029,barangay,Zaragoza,rural
60605000,municipality,Caluya,
60605001,barangay,Alegria,rural
60605002,barangay,Bacong,rural
60605003,barangay,Banago,rural
60605004,barangay,Bonbon,rural
60605005,barangay,Dawis,rural
60605006,barangay,Dionela,rural
60605007,barangay,Harigue,rural
60605008,barangay,Hininga-an,rural
60605009,barangay,Imba,rural
60605010,barangay,Masanag,rural
60605011,barangay,Poblacion,urban
60605012,barangay,Sabang,rural
60605013,barangay,Salamento,rural
60605014,barangay,Semirara,urban
60605015,barangay,Sibato,rural
60605016,barangay,Sibay,rural
60605017,barangay,Sibolo,rural
60605018,barangay,Tinogboc,rural
60606000,municipality,Culasi,
60606001,barangay,Alojipan,rural
60606002,barangay,Bagacay,rural
60606003,barangay,Balac-balac,rural
60606004,barangay,Magsaysay (Balua),rural
60606005,barangay,Batbatan Island,rural
60606007,barangay,Batonan Norte,rural
60606008,barangay,Batonan Sur,rural
60606009,barangay,Bita,rural
60606010,barangay,Bitadton Norte,rural
60606011,barangay,Bitadton Sur,rural
60606012,barangay,Buenavista,rural
60606013,barangay,Buhi,rural
60606014,barangay,Camancijan,rural
60606015,barangay,Caridad,rural
60606016,barangay,Carit-an,rural
60606017,barangay,Condes,rural
60606018,barangay,Esperanza,rural
60606019,barangay,Fe,rural
60606020,barangay,Flores,rural
60606021,barangay,Jalandoni,rural
60606022,barangay,Janlagasi,rural
60606023,barangay,Lamputong,rural
60606024,barangay,Lipata,rural
60606025,barangay,Malacañang,rural
60606026,barangay,Malalison Island,rural
60606027,barangay,Maniguin,rural
60606028,barangay,Naba,rural
60606029,barangay,Osorio,rural
60606030,barangay,Paningayan,rural
60606031,barangay,Centro Poblacion,urban
60606032,barangay,Centro Norte (Pob.),urban
60606033,barangay,Centro Sur (Pob.),urban
60606034,barangay,Salde,rural
60606036,barangay,San Antonio,rural
60606037,barangay,San Gregorio,rural
60606038,barangay,San Juan,rural
60606039,barangay,San Luis,rural
60606040,barangay,San Pascual,rural
60606041,barangay,San Vicente,rural
60606042,barangay,Simbola,rural
60606043,barangay,Tigbobolo,rural
60606044,barangay,Tinabusan,rural
60606045,barangay,Tomao,rural
60606046,barangay,Valderama,rural
60607000,municipality,Tobias Fornier (Dao),
60607001,barangay,Abaca,rural
60607002,barangay,Aras-Asan,rural
60607003,barangay,Arobo,rural
60607004,barangay,Atabay,rural
60607005,barangay,Atiotes,rural
60607006,barangay,Bagumbayan,rural
60607007,barangay,Balloscas,rural
60607008,barangay,Balud,rural
60607009,barangay,Barasanan A,rural
60607010,barangay,Barasanan B,rural
60607011,barangay,Barasanan C,rural
60607012,barangay,Bariri,rural
60607013,barangay,Camandagan,rural
60607014,barangay,Cato-ogan,rural
60607015,barangay,Danawan,rural
60607016,barangay,Diclum,rural
60607017,barangay,Fatima,rural
60607018,barangay,Gamad (Igdamacio),rural
60607019,barangay,Igbalogo,rural
60607020,barangay,Igbangcal-A,rural
60607021,barangay,Igbangcal-B,rural
60607022,barangay,Igbangcal-C,rural
60607023,barangay,Igcabuad,rural
60607024,barangay,Igcado,rural
60607025,barangay,Igcalawagan,rural
60607026,barangay,Igcapuyas,rural
60607027,barangay,Igcasicad (San Pedro),rural
60607028,barangay,Igdalaguit,rural
60607029,barangay,Igdanlog,rural
60607030,barangay,Igdurarog,rural
60607031,barangay,Igtugas,rural
60607032,barangay,Lawigan,rural
60607033,barangay,Manaling (Cata-an),rural
60607034,barangay,Masayo,rural
60607035,barangay,Nagsubuan,rural
60607036,barangay,Paciencia,rural
60607037,barangay,Poblacion Norte,urban
60607038,barangay,Poblacion Sur,rural
60607039,barangay,Portillo,rural
60607040,barangay,Quezon,rural
60607041,barangay,Opsan (San Jose),rural
60607042,barangay,Nasuli-A (San Ramon),rural
60607043,barangay,Salamague (Santa Maria),rural
60607044,barangay,Santo Tomas,rural
60607045,barangay,Tacbuyan,rural
60607046,barangay,Tene,rural
60607047,barangay,Villaflor,rural
60607048,barangay,Ysulat,rural
60607049,barangay,Igcadac,rural
60607050,barangay,Lindero,rural
60608000,municipality,Hamtic,
60608001,barangay,Apdo,rural
60608002,barangay,Asluman,rural
60608003,barangay,Banawon,rural
60608005,barangay,Bia-an,rural
60608006,barangay,Bongbongan I-II,rural
60608008,barangay,Bongbongan III,rural
60608009,barangay,Botbot,rural
60608010,barangay,Budbudan,rural
60608011,barangay,Buhang,rural
60608012,barangay,Calacja I,rural
60608013,barangay,Calacja II,rural
60608014,barangay,Calala,rural
60608015,barangay,Cantulan,rural
60608016,barangay,Caridad,rural
60608017,barangay,Caromangay,rural
60608018,barangay,Casalngan,rural
60608019,barangay,Dangcalan,rural
60608020,barangay,Del Pilar,rural
60608021,barangay,Fabrica,rural
60608022,barangay,Funda,rural
60608023,barangay,General Fullon (Tina),rural
60608024,barangay,Guintas,rural
60608025,barangay,Igbical,rural
60608026,barangay,Igbucagay,rural
60608027,barangay,Inabasan,rural
60608028,barangay,Ingwan-Batangan,rural
60608029,barangay,La Paz,rural
60608030,barangay,Gov. Evelio B. Javier (Lanag),rural
60608031,barangay,Linaban,rural
60608033,barangay,Malandog,rural
60608034,barangay,Mapatag,rural
60608035,barangay,Masanag,rural
60608036,barangay,Nalihawan,rural
60608037,barangay,Pamandayan (Botbot),rural
60608038,barangay,Pasu-Jungao,rural
60608039,barangay,Piape I,rural
60608040,barangay,Piape II,rural
60608041,barangay,Piape III,rural
60608042,barangay,"Pili 1, 2, 3",rural
60608045,barangay,Poblacion 1,rural
60608046,barangay,Poblacion 2,urban
60608047,barangay,Poblacion 3,rural
60608048,barangay,Poblacion 4,rural
60608049,barangay,Poblacion 5,urban
60608050,barangay,Pu-ao,rural
60608051,barangay,Suloc,rural
60608053,barangay,Villavert-Jimenez,rural
60609000,municipality,Laua-An,
60609002,barangay,Banban,rural
60609003,barangay,Bongbongan,rural
60609004,barangay,Cabariwan,rural
60609005,barangay,Cadajug,rural
60609006,barangay,Canituan,rural
60609007,barangay,Capnayan,rural
60609008,barangay,Casit-an,rural
60609009,barangay,Guinbanga-an,urban
60609010,barangay,Guiamon,rural
60609011,barangay,Guisijan,rural
60609012,barangay,Igtadiao,rural
60609013,barangay,Intao,rural
60609014,barangay,Jaguikican,rural
60609015,barangay,Jinalinan,rural
60609016,barangay,Lactudan,rural
60609017,barangay,Latazon,rural
60609018,barangay,Laua-an,rural
60609019,barangay,Loon,rural
60609020,barangay,Liberato,rural
60609021,barangay,Lindero,rural
60609022,barangay,Liya-liya,rural
60609023,barangay,Lugta,rural
60609024,barangay,Lupa-an,rural
60609025,barangay,Magyapo,rural
60609026,barangay,Maria,rural
60609027,barangay,Mauno,rural
60609028,barangay,Maybunga,rural
60609029,barangay,Necesito (Paniatan),rural
60609030,barangay,Oloc,rural
60609031,barangay,Omlot,rural
60609032,barangay,Pandanan,rural
60609034,barangay,Paningayan,rural
60609035,barangay,Pascuala,rural
60609036,barangay,Poblacion (Centro),urban
60609038,barangay,San Ramon,rural
60609039,barangay,Santiago,rural
60609040,barangay,Tibacan,rural
60609041,barangay,Tigunhao,rural
60609042,barangay,Virginia,rural
60609043,barangay,Bagongbayan,rural
60610000,municipality,Libertad,
60610001,barangay,Barusbus,rural
60610002,barangay,Bulanao,rural
60610003,barangay,Cubay,rural
60610004,barangay,Codiong,rural
60610005,barangay,Igcagay,rural
60610006,barangay,Inyawan,rural
60610007,barangay,Lindero,rural
60610008,barangay,Maramig,rural
60610009,barangay,Pucio,rural
60610010,barangay,Pajo,rural
60610011,barangay,Panangkilon,rural
60610012,barangay,Paz,rural
60610013,barangay,Centro Este (Pob.),urban
60610014,barangay,Centro Weste (Pob.),rural
60610015,barangay,San Roque,rural
60610016,barangay,Tinigbas,rural
60610017,barangay,Tinindugan,rural
60610018,barangay,Taboc,rural
60610019,barangay,Union,rural
60611000,municipality,Pandan,
60611001,barangay,Aracay,rural
60611002,barangay,Badiangan,rural
60611003,barangay,Bagumbayan,rural
60611004,barangay,Baybay,rural
60611005,barangay,Botbot,rural
60611007,barangay,Buang,rural
60611008,barangay,Cabugao,rural
60611009,barangay,Candari,rural
60611010,barangay,Carmen,rural
60611011,barangay,Centro Sur (Pob.),urban
60611012,barangay,Dionela,rural
60611013,barangay,Dumrog,rural
60611014,barangay,Duyong,rural
60611015,barangay,Fragante,rural
60611016,barangay,Guia,rural
60611017,barangay,Idiacacan,rural
60611018,barangay,Jinalinan,rural
60611019,barangay,Luhod-Bayang,rural
60611020,barangay,Maadios,rural
60611021,barangay,Mag-aba,rural
60611022,barangay,Napuid,rural
60611023,barangay,Nauring,rural
60611024,barangay,Patria,rural
60611025,barangay,Perfecta,rural
60611026,barangay,Centro Norte (Pob.),urban
60611027,barangay,San Andres,rural
60611028,barangay,San Joaquin,rural
60611029,barangay,Santa Ana,rural
60611030,barangay,Santa Cruz,rural
60611031,barangay,Santa Fe,rural
60611032,barangay,Santo Rosario,rural
60611033,barangay,Talisay,rural
60611034,barangay,Tingib,rural
60611035,barangay,Zaldivar,rural
60612000,municipality,Patnongon,
60612001,barangay,Alvañiz,rural
60612002,barangay,Amparo,rural
60612003,barangay,Apgahan,rural
60612004,barangay,Aureliana,rural
60612005,barangay,Badiangan,rural
60612006,barangay,Bernaldo A. Julagting (Bitas),rural
60612007,barangay,Carit-an,rural
60612008,barangay,Cuyapiao,rural
60612009,barangay,Villa Elio,rural
60612010,barangay,Gella,rural
60612011,barangay,Igbarawan,rural
60612012,barangay,Igbobon,rural
60612013,barangay,Igburi,rural
60612014,barangay,La Rioja,rural
60612015,barangay,Mabasa,rural
60612016,barangay,Macarina,rural
60612017,barangay,Magarang,rural
60612018,barangay,Magsaysay,rural
60612019,barangay,Padang,rural
60612020,barangay,Pandanan,rural
60612021,barangay,Patlabawon,rural
60612022,barangay,Poblacion,urban
60612023,barangay,Quezon,rural
60612024,barangay,Salaguiawan,rural
60612025,barangay,Samalague,rural
60612026,barangay,San Rafael,rural
60612027,barangay,Tobias Fornier,rural
60612028,barangay,Tamayoc,rural
60612029,barangay,Tigbalogo,rural
60612030,barangay,Villa Crespo,rural
60612031,barangay,Villa Cruz,rural
60612032,barangay,Villa Flores,rural
60612033,barangay,Villa Laua-an,rural
60612034,barangay,Villa Sal,rural
60612035,barangay,Villa Salomon,rural
60612036,barangay,Vista Alegre,rural
60613000,municipality,San Jose (Capital),
60613001,barangay,Atabay,urban
60613002,barangay,Badiang,urban
60613003,barangay,Barangay 1 (Pob.),urban
60613004,barangay,Barangay 2 (Pob.),urban
60613005,barangay,Barangay 3 (Pob.),urban
60613006,barangay,Barangay 4 (Pob.),urban
60613007,barangay,Barangay 5 (Pob.),urban
60613008,barangay,Barangay 6 (Pob.),urban
60613009,barangay,Barangay 7 (Pob.),urban
60613010,barangay,Barangay 8 (Pob.),urban
60613011,barangay,Bariri,urban
60613014,barangay,Bugarot (Catungan-Bugarot),rural
